add-yield-s,2,10,40,113224,2830,0
add-yield-s,4,10,80,224138,2801,0
add-yield-s,8,10,160,264218,1651,0
add-yield-s,12,10,240,353482,1472,0
add-yield-s,1,20,40,130431,3260,0
add-yield-s,2,20,80,122087,1526,0
add-yield-s,4,20,160,203791,1273,0
add-yield-s,8,20,320,379563,1186,0
add-yield-s,12,20,480,571915,1191,0
add-yield-s,1,40,80,142931,1786,0
add-yield-s,2,40,160,195827,1223,0
add-yield-s,4,40,320,274109,856,0
add-yield-s,8,40,640,788606,1232,0
add-yield-s,12,40,960,1477789,1539,0
add-yield-s,1,80,160,170331,1064,0
add-yield-s,2,80,320,282715,883,0
add-yield-s,4,80,640,528146,825,0
add-yield-s,8,80,1280,1526274,1192,0
add-yield-s,12,80,1920,2698804,1405,0
add-yield-s,1,100,200,170817,854,0
add-yield-s,2,100,400,223021,557,0
add-yield-s,4,100,800,654812,818,0
add-yield-s,8,100,1600,2237015,1398,0
add-yield-s,12,100,2400,3600048,1500,0
add-yield-s,1,1000,2000,704540,352,0
add-yield-s,2,1000,4000,1744616,436,0
add-yield-s,4,1000,8000,6366555,795,0
add-yield-s,8,1000,16000,19546498,1221,0
add-yield-s,12,1000,24000,38384618,1599,0
add-m,1,10,20,119021,5951,0
add-m,2,10,40,134481,3362,0
add-m,4,10,80,141068,1763,0
add-m,8,10,160,240653,1504,0
add-m,12,10,240,338458,1410,0
add-m,1,20,40,87120,2178,0
add-m,2,20,80,225524,2819,0
add-m,4,20,160,177713,1110,0
add-m,8,20,320,272365,851,0
add-m,12,20,480,317015,660,0
add-m,1,40,80,87053,1088,0
add-m,2,40,160,159821,998,0
add-m,4,40,320,170469,532,0
add-m,8,40,640,254100,397,0
add-m,12,40,960,312371,325,0
add-m,1,80,160,130694,816,0
add-m,2,80,320,128560,401,0
add-m,4,80,640,209953,328,0
add-m,8,80,1280,346410,270,0
add-m,12,80,1920,471932,245,0
add-m,1,100,200,93560,467,0
add-m,2,100,400,142879,357,0
add-m,4,100,800,164219,205,0
add-m,8,100,1600,428249,267,0
add-m,12,100,2400,356595,148,0
add-m,1,1000,2000,173234,86,0
add-m,2,1000,4000,326862,81,0
add-m,4,1000,8000,1522212,190,0
add-m,8,1000,16000,2809996,175,0
add-m,12,1000,24000,3630144,151,0
add-m,1,10000,20000,761880,38,0
add-m,2,10000,40000,2886963,72,0
add-m,4,10000,80000,15233006,190,0
add-m,8,10000,160000,25789279,161,0
add-m,12,10000,240000,33941486,141,0
add-c,1,10,20,92376,4618,0
add-c,2,10,40,207888,5197,0
add-c,4,10,80,158525,1981,0
add-c,8,10,160,256275,1601,0
add-c,12,10,240,306383,1276,0
add-c,1,20,40,83653,2091,0
add-c,2,20,80,133600,1670,0
add-c,4,20,160,159127,994,0
add-c,8,20,320,214370,669,0
add-c,12,20,480,2007406,4182,0
add-c,1,40,80,84596,1057,0
add-c,2,40,160,130019,812,0
add-c,4,40,320,143577,448,0
add-c,8,40,640,248962,389,0
add-c,12,40,960,325644,339,0
add-c,1,80,160,86339,539,0
add-c,2,80,320,116613,364,0
add-c,4,80,640,157903,246,0
add-c,8,80,1280,247960,193,0
add-c,12,80,1920,323524,168,0
add-c,1,100,200,94699,473,0
add-c,2,100,400,122506,306,0
add-c,4,100,800,195960,244,0
add-c,8,100,1600,219331,137,0
add-c,12,100,2400,329096,137,0
add-c,1,1000,2000,133751,66,0
add-c,2,1000,4000,242726,60,0
add-c,4,1000,8000,822820,102,0
add-c,8,1000,16000,2017811,126,0
add-c,12,1000,24000,3761920,156,0
add-c,1,10000,20000,572381,28,0
add-c,2,10000,40000,1996232,49,0
add-c,4,10000,80000,8253955,103,0
add-c,8,10000,160000,23577070,147,0
add-c,12,10000,240000,36327620,151,0
add-s,1,10,20,81356,4067,0
add-s,2,10,40,126824,3170,0
add-s,4,10,80,181684,2271,0
add-s,8,10,160,257487,1609,0
add-s,12,10,240,352751,1469,0
add-s,1,20,40,92392,2309,0
add-s,2,20,80,103247,1290,0
add-s,4,20,160,176160,1101,0
add-s,8,20,320,247988,774,0
add-s,12,20,480,317166,660,0
add-s,1,40,80,84177,1052,0
add-s,2,40,160,141054,881,0
add-s,4,40,320,159942,499,0
add-s,8,40,640,234428,366,0
add-s,12,40,960,273489,284,0
add-s,1,80,160,84883,530,0
add-s,2,80,320,128915,402,0
add-s,4,80,640,133624,208,0
add-s,8,80,1280,234800,183,0
add-s,12,80,1920,323687,168,0
add-s,1,100,200,110457,552,0
add-s,2,100,400,99644,249,0
add-s,4,100,800,237647,297,0
add-s,8,100,1600,253496,158,0
add-s,12,100,2400,293538,122,0
add-s,1,1000,2000,106018,53,0
add-s,2,1000,4000,258933,64,0
add-s,4,1000,8000,1119479,139,0
add-s,8,1000,16000,6098350,381,0
add-s,12,1000,24000,12864562,536,0
add-s,1,10000,20000,415170,20,0
add-s,2,10000,40000,3311765,82,0
add-s,4,10000,80000,20600778,257,0
add-s,8,10000,160000,71326687,445,0
add-s,12,10000,240000,182157812,758,0
list-none-none,1,10,1,30,89321,2977,0
list-none-none,1,100,1,300,106357,354,0
list-none-none,1,1000,1,3000,3752533,1250,0
list-none-none,1,10000,1,30000,727267083,24242,0
list-none-none,1,20000,1,60000,264830290,75996,0
list-none-none,2,10,1,60,372726,6212,0
list-none-none,8,10,1,240,1012080,4217,0
list-none-none,12,10,1,360,1705225,4736,0
list-none-none,4,100,1,1200,604502,503,0
list-none-none,8,100,1,2400,1318674,549,0
list-none-none,2,1000,1,6000,19845375,3307,0
list-none-none,4,1000,1,12000,41312906,3442,0
list-i-none,2,2,1,12,311886,25990,0
list-i-none,2,4,1,24,162760,6781,0
list-i-none,2,8,1,48,371294,7735,0
list-i-none,2,16,1,96,231574,2412,0
list-i-none,4,4,1,48,515201,10733,0
list-i-none,4,8,1,96,523715,5455,0
list-i-none,8,2,1,48,1107873,23080,0
list-i-none,8,8,1,192,1262184,6573,0
list-i-none,8,16,1,384,1153187,3003,0
list-i-none,12,2,1,72,1885809,26191,0
list-i-none,12,4,1,144,1789733,12428,0
list-i-none,12,8,1,288,1305286,4532,0
list-i-none,12,16,1,576,1746559,3032,0
list-d-none,2,2,1,12,321250,26770,0
list-d-none,2,4,1,24,227763,9490,0
list-d-none,2,8,1,48,314322,6548,0
list-d-none,2,32,1,192,411700,2144,0
list-d-none,4,2,1,24,589305,24554,0
list-d-none,4,4,1,48,552513,11510,0
list-d-none,4,8,1,96,542782,5653,0
list-d-none,4,16,1,192,472547,2461,0
list-d-none,4,32,1,384,604458,1574,0
list-d-none,8,2,1,48,1215537,25323,0
list-d-none,8,4,1,96,1098483,11442,0
list-d-none,8,16,1,384,1138056,2963,0
list-d-none,8,32,1,768,1150736,1498,0
list-d-none,12,2,1,72,1680800,23344,0
list-d-none,12,4,1,144,1707158,11855,0
list-d-none,12,8,1,288,1821189,6323,0
list-d-none,12,16,1,576,1486410,2580,0
list-il-none,2,2,1,12,198352,16529,0
list-il-none,2,8,1,48,458812,9558,0
list-il-none,2,16,1,96,901910,9394,0
list-il-none,2,32,1,192,2220796,11566,0
list-il-none,4,2,1,24,532254,22177,0
list-il-none,4,4,1,48,563426,11738,0
list-il-none,4,16,1,192,1449827,7551,0
list-il-none,4,32,1,384,3263836,8499,0
list-il-none,8,2,1,48,696938,14519,0
list-il-none,8,4,1,96,4192726,43674,0
list-il-none,8,16,1,384,2375282,6185,0
list-il-none,8,32,1,768,5884522,7662,0
list-il-none,12,2,1,72,1250601,17369,0
list-dl-none,2,2,1,12,298003,24833,0
list-dl-none,2,4,1,24,377493,15728,0
list-dl-none,2,8,1,48,286507,5968,0
list-dl-none,2,16,1,96,494915,5155,0
list-dl-none,2,32,1,192,2053208,10693,0
list-dl-none,4,2,1,24,467707,19487,0
list-dl-none,4,4,1,48,599881,12497,0
list-dl-none,4,16,1,192,1293482,6736,0
list-dl-none,4,32,1,384,3375165,8789,0
list-dl-none,8,2,1,48,1100527,22927,0
list-dl-none,8,4,1,96,1186047,12354,0
list-dl-none,8,8,1,192,1140275,5938,0
list-dl-none,8,16,1,384,2232179,5812,0
